hhid	pid	money_transfers	ever_make_receiv	frequency_transfers	average_transfered_per_time
1486005.0	1	8	2		
1486042.0	1	1	2		
1486042.0	1	2	2		
1486042.0	1	3	2		
1486042.0	1	4	2		
1486042.0	1	5	2		
1486042.0	1	6	2		
1486042.0	1	7	2		
1486042.0	1	8	2		
1486030.0	1	1	2		
1486030.0	1	2	2		
1486030.0	1	3	2		
1486030.0	1	4	2		
1486030.0	1	5	2		
1486030.0	1	6	2		
1486030.0	1	7	2		
1486030.0	1	8	2		
1486017.0	1	1	2		
1486017.0	1	2	2		
1486017.0	1	3	2		
1486017.0	1	4	2		
1486017.0	1	5	2		
1486017.0	1	6	2		
1486017.0	1	7	2		
1486017.0	1	8	2		
1487039.0	1	1	2		
1487039.0	1	2	2		
1487039.0	1	3	2		
1487039.0	1	4	2		
1487039.0	1	5	2		
1487039.0	1	6	2		
1487039.0	1	7	2		
1487039.0	1	8	2		
1487001.0	1	1	2		
1487001.0	1	2	2		
1487001.0	1	3	2		
1487001.0	1	4	2		
1487001.0	1	5	2		
1487001.0	1	6	2		
1487001.0	1	7	2		
1487001.0	1	8	2		
1487014.0	1	1	2		
1487014.0	1	2	2		
1487014.0	1	3	2		
1487014.0	1	4	2		
1487014.0	1	5	2		
1487014.0	1	6	2		
1487014.0	1	7	2		
1487014.0	1	8	2		
1487103.0	2	2	1	3	2000
1488005.0	1	1	2		
1488005.0	1	2	2		
1488005.0	1	3	2		
1488005.0	1	4	2		
1488005.0	1	5	2		
1488005.0	1	6	2		
1488005.0	1	7	2		
1488005.0	1	8	2		
1488016.0	2	1	2		
1488016.0	2	2	2		
1488016.0	2	3	2		
1488016.0	2	4	2		
1488016.0	2	5	2		
1488016.0	2	6	2		
1488016.0	2	7	2		
1488016.0	2	8	2		
1488075.0	1	1	2		
1488075.0	1	2	2		
1488075.0	1	3	2		
1488075.0	1	4	2		
1488075.0	1	5	2		
1488075.0	1	6	2		
1488075.0	1	7	2		
1488075.0	1	8	2		
1488028.0	1	1	2		
1488028.0	1	2	2		
1488028.0	1	3	2		
1488028.0	1	4	2		
1488028.0	1	5	2		
1488028.0	1	6	2		
1488028.0	1	7	2		
1488028.0	1	8	2		
1488111.0	1	1	2		
1488111.0	1	2	2		
1488111.0	1	3	2		
1488111.0	1	4	2		
1488111.0	1	5	2		
1488111.0	1	6	2		
1488111.0	1	7	2		
1488111.0	1	8	2		
1488040.0	1	1	2		
1488040.0	1	2	2		
1488040.0	1	3	2		
1488040.0	1	4	2		
1488040.0	1	5	2		
1488040.0	1	6	2		
1488040.0	1	7	2		
1488040.0	1	8	2		
1488087.0	1	1	2		
1488087.0	1	2	2		
1488087.0	1	3	2		
1488087.0	1	4	2		
1488087.0	1	5	2		
1488087.0	1	6	2		
1488087.0	1	7	2		
1488087.0	1	8	2		
1489103.0	1	1	1	4	1500
1489103.0	1	2	1	3	5000
1489079.0	1	1	2		
1489079.0	1	2	2		
1489079.0	1	3	2		
1489079.0	1	4	2		
1489079.0	1	5	2		
1489079.0	1	6	2		
1489079.0	1	7	2		
1489079.0	1	8	2		
1490042.0	2	2	1	2	0
1490016.0	1	1	2		
1490016.0	1	2	2		
1490016.0	1	3	2		
1490016.0	1	4	2		
1490016.0	1	5	2		
1490016.0	1	6	2		
1490016.0	1	7	2		
1490016.0	1	8	2		
1490050.0	1	1	2		
1490050.0	1	2	2		
1490050.0	1	3	2		
1490050.0	1	4	2		
1490050.0	1	5	2		
1490050.0	1	6	2		
1490050.0	1	7	2		
1490050.0	1	8	2		
1490025.0	1	1	2		
1490025.0	1	2	2		
1490025.0	1	3	2		
1490025.0	1	4	2		
1490025.0	1	5	2		
1490025.0	1	6	2		
1490025.0	1	7	2		
1490025.0	1	8	2		
290001.0	2	1	2		
290001.0	2	2	2		
290001.0	2	3	2		
290001.0	2	4	2		
290001.0	2	5	2		
290001.0	2	6	2		
290001.0	2	7	2		
290001.0	2	8	2		
291057.0	2	1	2		
291057.0	2	2	2		
291057.0	2	3	2		
291057.0	2	4	2		
291057.0	2	5	2		
291057.0	2	6	2		
291057.0	2	7	2		
291057.0	2	8	2		
291068.0	1	1	2		
291068.0	1	2	2		
291068.0	1	3	2		
291068.0	1	4	2		
291068.0	1	5	2		
291068.0	1	6	2		
291068.0	1	7	2		
291068.0	1	8	2		
1495019.0	2	1	2		
1495019.0	2	2	1	5	5000
1495019.0	2	3	2		
1495019.0	2	4	2		
1495019.0	2	5	2		
1495019.0	2	6	2		
1495019.0	2	7	2		
1495019.0	2	8	2		
1495110.0	1	6	1	4	500
1495084.0	5	1	2		
1495084.0	5	2	2		
1495084.0	5	3	2		
1495084.0	5	4	2		
1495084.0	5	5	2		
1495084.0	5	6	2		
1495084.0	5	7	2		
1495084.0	5	8	2		
1495006.0	2	1	2		
1495006.0	2	2	2		
1495006.0	2	3	2		
1495006.0	2	4	2		
1495006.0	2	5	2		
1495006.0	2	6	2		
1495006.0	2	7	2		
1495006.0	2	8	2		
1495071.0	2	1	2		
1495071.0	2	2	2		
1495071.0	2	3	2		
1495071.0	2	4	2		
1495071.0	2	5	2		
1495071.0	2	6	2		
1495071.0	2	7	2		
1495071.0	2	8	2		
1495123.0	1	3	1	4	0
1496018.0	1	1	2		
1496018.0	1	2	2		
1496018.0	1	3	2		
1496018.0	1	4	2		
1496018.0	1	5	2		
1496018.0	1	6	2		
1496018.0	1	7	2		
1496018.0	1	8	2		
1496024.0	1	1	2		
1496024.0	1	2	2		
1496024.0	1	3	2		
1496024.0	1	4	2		
1496024.0	1	5	2		
1496024.0	1	6	2		
1496024.0	1	7	2		
1496024.0	1	8	2		
1496031.0	1	1	2		
1496031.0	1	2	2		
1496031.0	1	3	2		
1496031.0	1	4	2		
1496031.0	1	5	2		
1496031.0	1	6	2		
1496031.0	1	7	2		
1496031.0	1	8	2		
1496011.0	2	1	2		
1496011.0	2	2	2		
1496011.0	2	3	2		
1496011.0	2	4	2		
1496011.0	2	5	2		
1496011.0	2	6	2		
1496011.0	2	7	2		
1496011.0	2	8	2		
1497007.0	1	1	2		
1497007.0	1	2	2		
1497007.0	1	3	2		
1497007.0	1	4	2		
1497007.0	1	5	2		
1497007.0	1	6	2		
1497007.0	1	7	2		
1497007.0	1	8	2		
1497048.0	1	1	2		
1497048.0	1	2	2		
1497048.0	1	3	2		
1497048.0	1	4	2		
1497048.0	1	5	2		
1497048.0	1	6	2		
1497048.0	1	7	2		
1497048.0	1	8	2		
1497034.0	1	1	2		
1497034.0	1	2	2		
1497034.0	1	3	2		
1497034.0	1	4	2		
1497034.0	1	5	2		
1497034.0	1	6	2		
1497034.0	1	7	2		
1497034.0	1	8	2		
1497069.0	1	1	2		
1497069.0	1	2	2		
1497069.0	1	3	2		
1497069.0	1	4	2		
1497069.0	1	5	2		
1497069.0	1	6	2		
1497069.0	1	7	2		
1497069.0	1	8	2		
1497006.0	2	1	2		
1497006.0	2	2	2		
1497006.0	2	3	2		
1497006.0	2	4	2		
1497006.0	2	5	2		
1497006.0	2	6	2		
1497006.0	2	7	2		
1497006.0	2	8	2		
1497041.0	2	1	2		
1497041.0	2	2	2		
1497041.0	2	3	2		
1497041.0	2	4	2		
1497041.0	2	5	2		
1497041.0	2	6	2		
1497041.0	2	7	2		
1497041.0	2	8	2		
1497055.0	1	1	1	4	1500
1497013.0	1	1	2		
1497013.0	1	2	2		
1497013.0	1	3	2		
1497013.0	1	4	2		
1497013.0	1	5	2		
1497013.0	1	6	2		
1497013.0	1	7	2		
1497013.0	1	8	2		
1498010.0	2	1	2		
1498010.0	2	2	2		
1498010.0	2	3	2		
1498010.0	2	4	1	4	1500
1498025.0	1	1	2		
1498025.0	1	2	2		
1498025.0	1	3	2		
1498025.0	1	4	2		
1498025.0	1	5	2		
1498025.0	1	6	2		
1498025.0	1	7	2		
1498025.0	1	8	2		
1498047.0	1	1	2		
1498047.0	1	2	2		
1498047.0	1	3	2		
1498047.0	1	4	1	4	0
1498047.0	1	5	2		
1498047.0	1	6	2		
1498047.0	1	7	2		
1498047.0	1	8	2		
1498003.0	4	1	2		
1498003.0	4	2	2		
1498003.0	4	3	2		
1498003.0	4	4	2		
1498003.0	4	5	2		
1498003.0	4	6	2		
1498003.0	4	7	2		
1498003.0	4	8	2		
1498062.0	4	1	2		
1498062.0	4	2	2		
1498062.0	4	3	2		
1498062.0	4	4	2		
1498062.0	4	5	2		
1498062.0	4	6	2		
1498062.0	4	7	2		
1498062.0	4	8	2		
358042.0	1	1	2		
358042.0	1	3	1	4	0
358042.0	1	4	1	2	1500
358042.0	1	5	2		
358042.0	1	6	2		
358042.0	1	7	2		
358042.0	1	8	2		
358035.0	1	1	2		
358035.0	1	2	2		
358035.0	1	3	2		
358035.0	1	4	2		
358035.0	1	5	2		
358035.0	1	6	2		
358035.0	1	7	2		
358035.0	1	8	2		
1503081.0	2	1	2		
1503081.0	2	2	2		
1503081.0	2	3	2		
1503081.0	2	4	2		
1503081.0	2	5	2		
1503081.0	2	6	2		
1503081.0	2	7	2		
1503081.0	2	8	2		
1503071.0	1	1	2		
1503071.0	1	2	2		
1503071.0	1	3	2		
1503071.0	1	4	2		
1503071.0	1	5	2		
1503071.0	1	6	2		
1503071.0	1	7	2		
1503021.0	1	1	2		
1503021.0	1	2	2		
1503021.0	1	3	2		
1503021.0	1	4	2		
1503021.0	1	5	1	4	3000
1503021.0	1	6	2		
1503021.0	1	7	2		
1503021.0	1	8	2		
1504073.0	2	1	2		
1504073.0	2	2	2		
1504073.0	2	3	2		
1504073.0	2	4	2		
1504073.0	2	5	2		
1504073.0	2	6	2		
1504073.0	2	7	2		
1504073.0	2	8	2		
1504010.0	3	1	2		
1504010.0	3	2	2		
1504010.0	3	3	2		
1504010.0	3	4	2		
1504010.0	3	5	2		
1504010.0	3	6	2		
1504010.0	3	7	2		
1504010.0	3	8	2		
1504086.0	1	1	2		
1504086.0	1	2	2		
1504086.0	1	3	2		
1504086.0	1	4	2		
1504086.0	1	5	2		
1504086.0	1	6	2		
1504086.0	1	7	2		
1504086.0	1	8	2		
1504083.0	2	1	2		
1504083.0	2	2	2		
1504083.0	2	3	2		
1504083.0	2	4	2		
1504083.0	2	5	2		
1504083.0	2	6	2		
1504083.0	2	7	2		
1504083.0	2	8	2		
1507028.0	2	1	2		
1507028.0	2	2	2		
1507028.0	2	3	2		
1507028.0	2	4	2		
1507028.0	2	5	2		
1507028.0	2	6	2		
1507028.0	2	7	2		
1507028.0	2	8	2		
1507010.0	1	1	2		
1507010.0	1	2	2		
1507010.0	1	3	2		
1507010.0	1	4	2		
1507010.0	1	5	2		
1507010.0	1	6	2		
1507010.0	1	7	2		
1507010.0	1	8	2		
1507042.0	1	1	2		
1507042.0	1	2	1	7	5000
1507042.0	1	3	2		
1507042.0	1	4	2		
1507042.0	1	5	2		
1507042.0	1	6	2		
1507042.0	1	7	2		
1507042.0	1	8	2		
1507056.0	1	1	2		
1507056.0	1	2	1	4	5000
1507056.0	1	3	2		
1507056.0	1	4	2		
1507056.0	1	5	2		
1507056.0	1	6	2		
1507056.0	1	7	2		
1507056.0	1	8	2		
1507016.0	1	1	2		
1507016.0	1	2	2		
1507016.0	1	3	2		
1507016.0	1	4	2		
1507016.0	1	5	2		
1507016.0	1	6	2		
1507016.0	1	7	2		
1507016.0	1	8	2		
1507023.0	1	1	2		
1507023.0	1	2	2		
1507023.0	1	3	2		
1507023.0	1	4	2		
1507023.0	1	5	2		
1507023.0	1	6	2		
1507023.0	1	7	2		
1507023.0	1	8	2		
1508055.0	3	1	2		
1508055.0	3	2	2		
1508055.0	3	3	2		
1508055.0	3	4	2		
1508055.0	3	5	2		
1508055.0	3	6	2		
1508055.0	3	7	2		
1508055.0	3	8	2		
1508063.0	1	1	2		
1508063.0	1	2	2		
1508063.0	1	3	2		
1508063.0	1	4	2		
1508063.0	1	5	2		
1508063.0	1	6	2		
1508063.0	1	7	2		
1508063.0	1	8	2		
1508012.0	1	1	2		
1508012.0	1	2	2		
1508012.0	1	3	2		
1508012.0	1	4	2		
1508012.0	1	5	2		
1508012.0	1	6	2		
1508012.0	1	7	2		
1508012.0	1	8	2		
1508037.0	1	1	2		
1508037.0	1	2	2		
1508037.0	1	3	2		
1508037.0	1	4	2		
1508037.0	1	5	2		
1508037.0	1	6	2		
1508037.0	1	7	2		
1508037.0	1	8	2		
1512007.0	1	1	1	4	5000
1512018.0	1	1	2		
1512018.0	1	2	2		
1512018.0	1	3	2		
1512018.0	1	4	2		
1512018.0	1	5	2		
1512018.0	1	6	2		
1512018.0	1	7	2		
1512018.0	1	8	2		
1512012.0	1	1	2		
1512012.0	1	2	2		
1512012.0	1	3	2		
1512012.0	1	4	2		
1512012.0	1	5	2		
1512012.0	1	6	2		
1512012.0	1	7	2		
1512012.0	1	8	2		
1512009.0	1	1	2		
1512009.0	1	2	2		
1512009.0	1	3	2		
1512009.0	1	4	2		
1512009.0	1	5	2		
1512009.0	1	6	2		
1512009.0	1	7	2		
1512009.0	1	8	2		
1512005.0	2	1	2		
1512005.0	2	2	2		
1512005.0	2	3	2		
1512005.0	2	4	2		
1512005.0	2	5	2		
1512005.0	2	6	2		
1512005.0	2	7	2		
1512005.0	2	8	2		
330074.0	1	1	2		
330074.0	1	2	2		
330074.0	1	3	2		
330074.0	1	4	2		
330074.0	1	5	2		
330074.0	1	6	2		
330074.0	1	7	2		
330074.0	1	8	2		
330037.0	1	1	1	4	2000
1500015.0	1	1	2		
1500015.0	1	2	2		
1500015.0	1	3	2		
1500015.0	1	4	2		
1500015.0	1	5	2		
1500015.0	1	6	2		
1500015.0	1	7	2		
1500015.0	1	8	2		
1500064.0	1	1	2		
1500064.0	1	2	2		
1500064.0	1	3	2		
1500064.0	1	4	2		
1500064.0	1	5	2		
1500064.0	1	6	2		
1500064.0	1	7	2		
1500064.0	1	8	2		
1500025.0	1	1	2		
1500025.0	1	2	2		
1500025.0	1	3	2		
1500025.0	1	4	2		
1500025.0	1	5	2		
1500025.0	1	6	2		
1500025.0	1	7	2		
1500025.0	1	8	2		
1500074.0	1	1	2		
1500074.0	1	2	2		
1500074.0	1	3	2		
1500074.0	1	4	2		
1500074.0	1	5	2		
1500074.0	1	6	2		
1500074.0	1	7	2		
1500074.0	1	8	2		
1500094.0	2	1	2		
1500094.0	2	2	2		
1500094.0	2	3	2		
1500094.0	2	4	2		
1500094.0	2	5	2		
1500094.0	2	6	2		
1500094.0	2	7	2		
1500094.0	2	8	2		
391016.0	1	1	2		
391016.0	1	2	2		
391016.0	1	3	2		
391016.0	1	4	2		
391016.0	1	5	2		
391016.0	1	6	2		
391016.0	1	7	2		
391016.0	1	8	2		
391082.0	1	1	2		
391082.0	1	2	2		
391082.0	1	3	2		
391082.0	1	4	2		
391082.0	1	5	2		
391082.0	1	6	2		
391082.0	1	7	2		
391082.0	1	8	2		
385085.0	1	1	2		
385085.0	1	2	2		
385085.0	1	3	2		
385085.0	1	4	2		
385085.0	1	5	2		
385085.0	1	6	2		
385085.0	1	7	2		
385085.0	1	8	2		
385004.0	1	1	2		
385004.0	1	2	2		
385004.0	1	3	2		
385004.0	1	4	2		
385004.0	1	5	2		
385004.0	1	6	2		
385004.0	1	7	2		
385004.0	1	8	2		
401040.0	1	1	2		
401040.0	1	2	2		
401040.0	1	3	2		
401040.0	1	4	2		
401040.0	1	5	2		
401040.0	1	6	2		
401040.0	1	7	2		
401040.0	1	8	2		
401056.0	1	1	2		
401056.0	1	2	2		
401056.0	1	3	2		
401056.0	1	4	2		
401056.0	1	5	2		
401056.0	1	6	2		
401056.0	1	7	2		
401056.0	1	8	2		
401072.0	1	1	2		
401072.0	1	2	2		
401072.0	1	3	2		
401072.0	1	4	2		
401072.0	1	5	2		
401072.0	1	6	2		
401072.0	1	7	2		
401072.0	1	8	2		
401119.0	1	1	2		
401119.0	1	2	2		
401119.0	1	3	2		
401119.0	1	4	2		
401119.0	1	5	2		
401119.0	1	6	2		
401119.0	1	7	2		
401119.0	1	8	2		
417019.0	1	1	2		
417019.0	1	2	2		
417019.0	1	3	2		
417019.0	1	4	2		
417019.0	1	5	2		
417019.0	1	6	2		
417019.0	1	7	2		
417019.0	1	8	2		
1525114.0	1	1	2		
1525114.0	1	2	2		
1525114.0	1	3	2		
1525114.0	1	4	2		
1525114.0	1	5	2		
1525114.0	1	6	2		
1525114.0	1	7	2		
1525114.0	1	8	2		
1525002.0	2	1	2		
1525002.0	2	2	2		
1525002.0	2	3	2		
1525002.0	2	4	2		
1525002.0	2	5	2		
1525002.0	2	6	2		
1525002.0	2	7	2		
1525002.0	2	8	2		
1525047.0	1	1	2		
1525047.0	1	2	2		
1525047.0	1	3	2		
1525047.0	1	4	2		
1525047.0	1	5	2		
1525047.0	1	6	2		
1525047.0	1	7	2		
1525047.0	1	8	2		
1525106.0	1	1	1	4	1000
1525106.0	1	2	2		
1525106.0	1	3	2		
1525106.0	1	4	2		
1525106.0	1	5	2		
1525106.0	1	6	2		
1525106.0	1	7	2		
1525106.0	1	8	2		
1525136.0	1	1	2		
1525136.0	1	2	2		
1525136.0	1	3	1	5	0
1525136.0	1	4	2		
1525136.0	1	5	2		
1525136.0	1	6	2		
1525136.0	1	7	2		
1525136.0	1	8	2		
1525076.0	1	1	2		
1525076.0	1	2	2		
1525076.0	1	3	2		
1525076.0	1	4	2		
1525076.0	1	5	2		
1525076.0	1	6	2		
1525076.0	1	7	2		
1525076.0	1	8	2		
1525091.0	1	1	2		
1525091.0	1	2	2		
1525091.0	1	3	2		
1525091.0	1	4	2		
1525091.0	1	5	2		
1525091.0	1	6	2		
1525091.0	1	7	2		
1525062.0	1	1	2		
1525062.0	1	2	2		
1525062.0	1	3	2		
1525062.0	1	4	2		
1525062.0	1	5	2		
1525062.0	1	6	2		
1525062.0	1	7	2		
1525062.0	1	8	2		
1526065.0	1	1	1	4	4000
1526032.0	1	1	2		
1526032.0	1	2	2		
1526032.0	1	3	2		
1526032.0	1	4	2		
1526032.0	1	5	2		
1526032.0	1	6	2		
1526032.0	1	7	2		
1526032.0	1	8	2		
1526083.0	1	1	1	4	2000
1526083.0	1	2	2		
1526083.0	1	3	2		
1526083.0	1	4	2		
1526083.0	1	5	2		
1526083.0	1	6	2		
1526083.0	1	7	2		
1526083.0	1	8	2		
1526075.0	1	1	2		
1526075.0	1	2	2		
1526075.0	1	3	2		
1526075.0	1	4	2		
1526075.0	1	5	2		
1526075.0	1	6	2		
1526075.0	1	7	2		
1526075.0	1	8	2		
1526011.0	2	1	2		
1526011.0	2	2	1	3	0
1526011.0	2	3	2		
1526011.0	2	4	2		
1526011.0	2	5	2		
1526011.0	2	6	2		
1526011.0	2	7	2		
1526011.0	2	8	2		
1526064.0	1	1	2		
1526064.0	1	2	2		
1526064.0	1	3	2		
1526064.0	1	4	2		
1526064.0	1	5	2		
1526064.0	1	6	2		
1526064.0	1	7	2		
1526064.0	1	8	2		
1526106.0	2	1	2		
1526106.0	2	2	2		
1526106.0	2	3	2		
1526106.0	2	4	2		
1526106.0	2	5	2		
1526106.0	2	6	2		
1526106.0	2	7	2		
1526106.0	2	8	2		
1526043.0	2	1	2		
1526043.0	2	2	2		
1526043.0	2	3	2		
1526043.0	2	4	2		
1526043.0	2	5	2		
1526043.0	2	6	2		
1526043.0	2	7	2		
1526043.0	2	8	2		
1526085.0	1	1	2		
1526085.0	1	2	2		
1526085.0	1	3	2		
1526085.0	1	4	2		
1526085.0	1	5	2		
1526085.0	1	6	2		
1526085.0	1	7	2		
1526085.0	1	8	2		
1531047.0	1	1	2		
1531047.0	1	2	2		
1531047.0	1	3	2		
1531047.0	1	5	2		
1531047.0	1	6	2		
1531047.0	1	7	2		
1531047.0	1	8	2		
1531024.0	1	1	2		
1531024.0	1	2	2		
1531024.0	1	5	2		
1531010.0	1	1	2		
1531010.0	1	2	2		
1531010.0	1	3	2		
1531010.0	1	4	2		
1531010.0	1	5	2		
1531010.0	1	6	2		
1531010.0	1	7	2		
1531010.0	1	8	2		
1531039.0	1	1	2		
1531039.0	1	2	2		
1531039.0	1	3	2		
1531039.0	1	4	2		
1531039.0	1	5	2		
1531039.0	1	6	2		
1531039.0	1	7	2		
1531039.0	1	8	2		
1531097.0	1	1	2		
1531097.0	1	2	2		
1531097.0	1	3	2		
1531097.0	1	4	2		
1531097.0	1	5	2		
1531097.0	1	6	2		
1531097.0	1	7	2		
1531097.0	1	8	2		
1532019.0	1	2	1	4	4000
1532015.0	1	1	2		
1532015.0	1	2	2		
1532015.0	1	3	2		
1532015.0	1	4	2		
1532015.0	1	5	2		
1532015.0	1	6	1	4	5000
1532015.0	1	7	2		
1532015.0	1	8	2		
1532024.0	1	1	2		
1532024.0	1	2	2		
1532024.0	1	3	2		
1532024.0	1	4	2		
1532024.0	1	5	2		
1532024.0	1	6	2		
1532024.0	1	7	2		
1532024.0	1	8	2		
1533150.0	1	1	2		
1533150.0	1	2	2		
1533150.0	1	3	2		
1533150.0	1	4	2		
1533150.0	1	5	2		
1533150.0	1	6	2		
1533150.0	1	7	2		
1533150.0	1	8	2		
1533019.0	2	1	2		
1533019.0	2	2	2		
1533019.0	2	3	2		
1533019.0	2	4	2		
1533019.0	2	5	2		
1533019.0	2	6	2		
1533019.0	2	7	2		
1533019.0	2	8	2		
1533008.0	1	1	2		
1533008.0	1	2	2		
1533008.0	1	3	2		
1533008.0	1	4	2		
1533008.0	1	5	2		
1533008.0	1	6	2		
1533008.0	1	7	2		
1533008.0	1	8	2		
1533068.0	1	1	2		
1533068.0	1	2	2		
1533068.0	1	3	2		
1533068.0	1	4	2		
1533068.0	1	5	2		
1533068.0	1	6	2		
1533068.0	1	7	2		
1533068.0	1	8	2		
1533109.0	2	1	2		
1533109.0	2	2	2		
1533109.0	2	3	2		
1533109.0	2	4	2		
1533109.0	2	5	2		
1533109.0	2	6	2		
1533109.0	2	7	2		
1533109.0	2	8	2		
1533007.0	2	1	2		
1533007.0	2	2	2		
1533007.0	2	3	2		
1533007.0	2	4	2		
1533007.0	2	5	2		
1533007.0	2	6	2		
1533007.0	2	7	2		
504035.0	2	1	2		
504035.0	2	2	2		
504035.0	2	3	2		
504035.0	2	4	2		
504035.0	2	5	2		
504035.0	2	6	2		
504035.0	2	7	2		
504035.0	2	8	2		
504011.0	1	1	2		
504011.0	1	2	2		
504011.0	1	3	2		
504011.0	1	4	2		
504011.0	1	5	2		
504011.0	1	6	2		
504011.0	1	7	2		
504011.0	1	8	2		
1539053.0	1	1	2		
1539053.0	1	2	2		
1539053.0	1	3	2		
1539053.0	1	4	2		
1539053.0	1	5	2		
1539053.0	1	6	1	4	8000
1539053.0	1	7	2		
1539053.0	1	8	2		
1540054.0	1	1	2		
1540054.0	1	2	2		
1540054.0	1	3	2		
1540054.0	1	4	2		
1540054.0	1	5	2		
1540054.0	1	6	2		
1540054.0	1	7	2		
1540054.0	1	8	2		
1540033.0	1	1	2		
1540033.0	1	2	2		
1540033.0	1	3	2		
1540033.0	1	4	2		
1540033.0	1	5	2		
1540033.0	1	6	2		
1540033.0	1	7	2		
1540033.0	1	8	2		
1540022.0	1	1	2		
1540022.0	1	2	2		
1540022.0	1	3	2		
1540022.0	1	4	2		
1540022.0	1	5	2		
1540022.0	1	6	2		
1540022.0	1	7	2		
1540022.0	1	8	2		
1540065.0	2	1	2		
1540065.0	2	2	2		
1540065.0	2	3	2		
1540065.0	2	4	2		
1540065.0	2	5	2		
1540065.0	2	6	2		
1540065.0	2	7	2		
1540065.0	2	8	2		
1649041.0	2	1	1	4	4000
1649041.0	2	2	1	4	5000
1649041.0	2	3	1	4	0
1649041.0	2	4	2		
1649041.0	2	5	2		
1649041.0	2	6	2		
1649041.0	2	7	2		
1649041.0	2	8	2		
1650061.0	2	1	2		
1650061.0	2	2	2		
1650061.0	2	3	2		
1650061.0	2	4	2		
1650061.0	2	5	2		
1650061.0	2	6	2		
1650061.0	2	7	2		
1650061.0	2	8	2		
1650104.0	1	1	2		
1650104.0	1	2	2		
1650104.0	1	3	2		
1650104.0	1	4	2		
1650104.0	1	5	2		
1650104.0	1	6	2		
1650104.0	1	7	2		
1650104.0	1	8	2		
794027.0	1	1	2		
794027.0	1	2	2		
794027.0	1	3	2		
794027.0	1	4	2		
794027.0	1	5	2		
794027.0	1	6	2		
794027.0	1	7	2		
794027.0	1	8	2		
794056.0	1	1	1	4	1000
794056.0	1	2	1	3	1000
794056.0	1	3	1	4	200
794056.0	1	4	1	4	8000
794056.0	1	5	2		
794056.0	1	6	2		
794056.0	1	7	2		
794056.0	1	8	2		
805053.0	1	1	2		
805053.0	1	2	2		
805053.0	1	3	2		
805053.0	1	4	2		
805053.0	1	5	2		
805053.0	1	6	2		
805053.0	1	7	2		
805053.0	1	8	2		
805023.0	1	1	2		
805023.0	1	2	2		
805023.0	1	3	2		
805023.0	1	4	2		
805023.0	1	5	2		
805023.0	1	6	2		
805023.0	1	7	2		
805023.0	1	8	2		
805041.0	1	1	2		
805041.0	1	2	2		
805041.0	1	3	2		
805041.0	1	4	2		
805041.0	1	5	2		
805041.0	1	6	2		
805041.0	1	7	2		
805041.0	1	8	2		
805093.0	1	1	2		
805093.0	1	2	2		
805093.0	1	3	2		
805093.0	1	4	2		
805093.0	1	5	2		
805093.0	1	6	2		
805093.0	1	7	2		
805093.0	1	8	2		
1651107.0	1	1	2		
1651107.0	1	2	2		
1651107.0	1	3	2		
1651107.0	1	4	2		
1651107.0	1	5	2		
1651107.0	1	6	2		
1651107.0	1	7	2		
1651107.0	1	8	2		
1651150.0	1	1	2		
1651150.0	1	2	2		
1651150.0	1	3	2		
1651150.0	1	4	2		
1651150.0	1	5	2		
1651150.0	1	6	2		
1651150.0	1	7	2		
1651150.0	1	8	2		
1652016.0	2	1	2		
1652016.0	2	2	2		
1652016.0	2	3	2		
1652016.0	2	4	2		
1652016.0	2	5	2		
1652016.0	2	6	2		
1652016.0	2	7	2		
1652016.0	2	8	2		
1652008.0	2	1	2		
1652008.0	2	2	2		
1652008.0	2	3	2		
1652008.0	2	4	2		
1652008.0	2	5	2		
1652008.0	2	6	2		
1652008.0	2	7	2		
1652008.0	2	8	2		
1652005.0	1	1	2		
1652005.0	1	2	2		
1652005.0	1	3	2		
1652005.0	1	4	2		
1652005.0	1	5	2		
1652005.0	1	6	2		
1652005.0	1	7	2		
1652005.0	1	8	2		
1652033.0	1	1	2		
1652033.0	1	2	2		
1652033.0	1	3	2		
1652033.0	1	4	2		
1652033.0	1	5	2		
1652033.0	1	6	2		
1652033.0	1	7	2		
1652033.0	1	8	2		
1652050.0	2	1	2		
1652050.0	2	2	2		
1652050.0	2	3	2		
1652050.0	2	4	2		
1652050.0	2	5	2		
1652050.0	2	6	2		
1652050.0	2	7	2		
1652050.0	2	8	2		
1653025.0	1	1	2		
1653025.0	1	2	2		
1653025.0	1	3	2		
1653025.0	1	4	2		
1653025.0	1	5	2		
1653025.0	1	6	2		
1653025.0	1	7	2		
1653025.0	1	8	2		
1653145.0	1	1	2		
1653145.0	1	2	2		
1653145.0	1	3	2		
1653145.0	1	4	2		
1653145.0	1	5	2		
1653145.0	1	6	2		
1653145.0	1	7	2		
1653145.0	1	8	2		
1653100.0	1	1	2		
1653100.0	1	2	2		
1653100.0	1	3	2		
1653100.0	1	4	2		
1653100.0	1	5	2		
1653100.0	1	6	2		
1653100.0	1	7	2		
1653100.0	1	8	2		
1653040.0	1	1	2		
1653040.0	1	2	2		
1653040.0	1	3	2		
1653040.0	1	4	2		
1653040.0	1	5	2		
1653040.0	1	6	2		
1653040.0	1	7	2		
1653040.0	1	8	2		
1654050.0	1	1	2		
1654050.0	1	2	2		
1654050.0	1	3	2		
1654050.0	1	4	2		
1654050.0	1	5	2		
1654050.0	1	6	2		
1654050.0	1	7	2		
1654050.0	1	8	2		
